name,price,description,link
energen tech plus 2 running shoes,89.99,"Make your next run the smoothest and most comfortable yet. These women's Reebok running shoes are built with a smooth cushioned Floatride Fuel foam midsole that delivers soft underfoot comfort. The mesh upper is engineered with areas of stretch and targeted support. A hotmelt cage provides lockdown for the midfoot without being rigid or heavy. The LuxComfort sockliner offers an extra layer of cushion for comfort that goes the distance., ['Style:', '100204837', 'Gender:', 'Women\n', 'Breathable mesh\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-energen-tech-plus-2-running-shoes-washed-clay-clay-pink-clay
club c revenge vintage shoes,89.99,"Feel like you're courtside watching your favorite players when you lace up these Reebok Club C Revenge Vintage shoes. The colors hint at popular refreshments served up fresh for spectators. A terry lining and '90s-inspired tongue logo give you the retro goods., ['Style:', '100201179', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-club-c-revenge-vintage-shoes-white-white-black
club c bulc shoes,109.99,"These women's Reebok shoes have two sets of laces to match with your mood. Feeling soft? Lace up the fuzzy laces. Want something classic? Go with the laces in the color that matches the upper. Because options., ['Style:', '100201433', 'Gender:', 'Women\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-bulc-shoes-white-white-duskpurple
bb 4000 ii basketball shoes,89.99,"Feel like you found a pair of vintage Reebok shoes in someone's basement. That's the vibe of these BB 4000 II basketball shoes. They've been aged to perfection to give you a legit '80s look and feel. Exposed foam. An original 1980s Reebok Sport tag. Distressed details. That's the shortlist., ['Style:', '100201085', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-bb-4000-ii-basketball-shoes-chalk-weatheredwhite-vectorred
classic leather shoes,89.99,"Like finding a vintage pair of Classic Leather shoes that had a previous life. These Reebok kicks with neutral colors paired with tonal shadesin cracked leather and hip suede give a slight aged appearance straight from the box. An exposed foam tongue and archive tag stitched onto the sockliner complete the old-school look., ['Style:', '100201098', 'Gender:', 'Women\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-classic-leather-shoes-moon-moonstone-soft-slate
bb 4000 ii pt basketball shoes,89.99,"Feel like you found a pair of vintage Reebok shoes in someone's basement. That's the vibe of these BB 4000 II basketball shoes. They've been aged to perfection to give you a legit '80s look and feel. Exposed foam. An original 1980s Reebok Sport tag. Distressed details. That's the shortlist., ['Style:', '100201115', 'Gender:', 'Women\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-bb-4000-ii-pt-basketball-shoes-white-grey6-moon
bb 4000 ii pt basketball shoes,89.99,"Feel like you found a pair of vintage Reebok shoes in someone's basement. That's the vibe of these BB 4000 II basketball shoes. They've been aged to perfection to give you a legit '80s look and feel. Exposed foam. An original 1980s Reebok Sport tag. Distressed details. That's the shortlist., ['Style:', '100201263', 'Gender:', 'Women\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede leather\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-bb-4000-ii-pt-basketball-shoes-black-white
zig dynamica women's shoes,69.99,"Explore your favorite city with this sweater-inspired design on your feet. Lightweight and easy to wear, these women's running-inspired shoes have a plush sockliner that delivers comfortable, all-day cushioning. The futuristic, zigzag midsole stands out as distinctively Reebok., ['Style:', 'HQ5871', 'Gender:', 'Women\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-zig-dynamica-womens-shoes-black-chalk-rosgol
bb 4500 dmx basketball shoes,89.99,"Inspired by our OG DMX cushioning, these Reebok BB 4500 DMX shoes are a fresh take on a classic. Retro style and modern comfort combine, thanks to dynamic cushioning that uses small bubbles that work together to make every step extra plush. See-through sidewalls reveal the bubbles for a techy effect., ['Style:', '100204820', 'Gender:', 'Unisex\n', 'Dmx microbubbles in       midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : leather and       synthetic\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-bb-4500-dmx-basketball-shoes-white-vectorblue-black
bb 4500 dmx basketball shoes,89.99,"Inspired by our OG DMX cushioning, these Reebok BB 4500 DMX shoes are a fresh take on a classic. Retro style and modern comfort combine, thanks to dynamic cushioning that uses small bubbles that work together to make every step extra plush. See-through sidewalls reveal the bubbles for a techy effect., ['Style:', '100201526', 'Gender:', 'Unisex\n', 'Dmx microbubbles in       midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-bb-4500-dmx-basketball-shoes-black-grey5-white
bb 4500 dmx basketball shoes,89.99,"Inspired by our OG DMX cushioning, these Reebok BB 4500 DMX shoes are a fresh take on a classic. Retro style and modern comfort combine, thanks to dynamic cushioning that uses small bubbles that work together to make every step extra plush. See-through sidewalls reveal the bubbles for a techy effect., ['Style:', '100201525', 'Gender:', 'Unisex\n', 'Dmx microbubbles in       midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : leather and       synthetic\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-bb-4500-dmx-basketball-shoes-white-white-grey1
club c 85 women's shoes,84.90,"FOMO is dead. Go all-out Reebok heritage when you wear these OG Club C 85 shoes. These kicks aren't for shelves or shoeboxes. They're made to be worn, and drip with vintage details. Archive-inspired colors. Premium leather. Soft terry lining. And a crest tongue label that's never been on a shoe before., ['Style:', '100033086', 'Gender:', 'Women\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-85-womens-shoes-wht-hoops-blue-stucco
classic leather 2400 shoes,89.99,"Extra comfortable and extra luxe, these Classic Leather 2400 shoes give you all the things. A master mix of leather and suede makes the upper premium. Hits of reflective details level up your Reebok look. The sculpted midsole finishes things off nicely and feels as good as it looks., ['Style:', '100201036', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-classic-leather-2400-shoes-chalk-grey-5-bold-pink
shaq attaq shoes,225.00,"Style:,GX3881,Gender:,Unisex
,Lace closure
,Leather and synthetic upper
",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-shaq-attaq-shoes-ftwwht-cblack-azure
question mid shoes,140.90,"Style:,GX0227,Gender:,Unisex
,Lace closure
,Leather upper
",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-question-mid-shoes-ftwwht-clacob-clear
club c bulc shoes,89.99,"If you feel like you've seen these Reebok shoes before, it's because they're a classic with distinctively exaggerated proportions. Using heritage color accents, they keep their clean, iconic look with a full leather upper and subtle pops. The tongue label opens at the top to create a pocket., ['Style:', '100033926', 'Gender:', 'Unisex\n', 'Tongue stash\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-club-c-bulc-shoes-ftwr-wht-blk-reebok-rubber-gum
maison margiela club c shoes,225.00,"Style:,H02408,Gender:,Unisex
,Custom-printed graphic on upper
,Lace closure
,Maison margiela collaboration
,Textile lining
",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-maison-margiela-club-c-shoes-vecred-white-black
nano x4 training shoes,99.99,"The Nano X4 Training Shoes are one of the lightest and most breathable Nano iterations yet. These Reebok training shoes are crafted with enhanced stability and support, without excess design features that add weight. The updated Flexweave woven textile upper is ultralight and a new midfoot ventilation panel allows greater air flow. Ultimate stability comes from the innovative Lift and Run Chassis system, while Floatride Energy Foam cushions every stride., ['Style:', '100074180', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-nano-x4-training-shoes-ftwwht-soacye-spogre
club c revenge vintage shoes,99.99,"Blast from the past. These women's Reebok shoes are made of vintage-style leather for an old-school look and feel. Side stripes add retro flair to the tennis-inspired design., ['Style:', '100074240', 'Gender:', 'Women\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-revenge-vintage-shoes-vingre-chalk-tregre
jurassic world beatnik slides,89.99,"Style:,HQ6266,Gender:,Unisex
,Slip-on
,Textile upper
",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-jurassic-world-beatnik-slides-bougry-parchm-oatmea
dime club c bulc shoes,109.99,"Style:,100069825,Gender:,Unisex
,Rubber outsole
,Textile lining
",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-dime-club-c-bulc-shoes-silvmt-modbei-silvmt
bb 4000 ii basketball shoes,89.99,"Born on the hardwood. Remade for you. Rock those OG B-ball vibes every time you lace up these basketball-inspired shoes. A supple leather upper elevates your look. Retro details shine, including a debossed logo and TPU details. So clean. So fresh. All Reebok, all day., ['Style:', '100033737', 'Gender:', 'Unisex\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-bb-4000-ii-basketball-shoes-ftwwht-pugry3-ftwwht
classic leather shoes,109.99,"Premium nubuck sneakers inspired by Thrift Shop nostalgia. The Classic Leather was first released in 1983 and has been a staple of Reebok's Classic series ever since. Featuring all-over leather with the iconic cross check. The sockliner is decorated with nostalgic details throughout., ['Style:', '100200755', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-classic-leather-shoes-taupe-beige-stone-grey
club c bulc shoes,89.99,"If you feel like you've seen these Reebok shoes before, it's because they're a classic with distinctively exaggerated proportions. Using heritage color accents, they keep their clean, iconic look with a full leather upper and subtle pops. The tongue label opens at the top to create a pocket., ['Style:', '100033925', 'Gender:', 'Unisex\n', 'Tongue stash\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-club-c-bulc-shoes-blk-ftwr-wht-reebok-rubber-gum
reebok court advance shoes,79.99,"All the Reebok court design you love. These shoes mash up the icons Club C 85 and Club C Revenge to make the new Court Advance. So comfortable and cushioned with foam and DMX Microbubbles, you may want to wear them always. Hits of colour give you an extra dose of style., ['Style:', '100010617', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-core-blk-ftwr-wht-reebok-rub-g
